cohort	contrast	Name	Term	ES	NES	NOM p-val	FDR q-val	FWER p-val	Tag %	Gene %	Lead_genes	library	p_resolution_note
Wu2021	high_vs_zero	prerank	Cap-dependent Translation Initiation R-HSA-72737	0.7538417788699583	2.215643449597788	0.0	0.0	0.0	66/112	11.65%	RPL26;RPL7;RPL23A;RPL23;RPL34;RPL41;RPL27;RPS14;RPS23;RPL19;RPL9;EIF3E;RPS4X;EIF4A1;EIF4A2;RPS10;RPS20;RPL7A;RPL27A;RPL32;RPL15;RPL3;EIF3H;RPL29;EIF4B;RPL14;RPS15A;EIF1AX;RPS24;RPL35;RPL8;RPL12;RPS15;EIF4E;EIF3F;RPS17;RPL31;RPL26L1;RPL38;RPL13A;RPS13;RPL39;RPS11;RPS9;RPL10A;RPLP2;RPS6;RPL30;RSL24D1;EIF3G;EIF2S3;RPS5;RPSA;FAU;RPS3A;RPL6;RPS27;RPL36A;MRPL13;RPS27L;EIF3D;RPL21;RPS2;RPL35A;RPL22L1;RPL5	Reactome_2022	1000 gene-set permutations; reported zero is below permutation resolution, not exact zero
Wu2021	high_vs_zero	prerank	Nonsense Mediated Decay (NMD) Enhanced By Exon Junction Complex (EJC) R-HSA-975957	0.7403787202130155	2.1900152435326574	0.0	0.0	0.0	62/108	13.41%	RPL26;RPL7;RPL23A;RPL23;RPL34;RPL41;RPL27;RPS14;RPS23;RPL19;RPL9;RPS4X;PPP2CA;RPS10;RPS20;RPL7A;RPL27A;RPL32;RPL15;RPL3;RPL29;RPL14;RPS15A;RPS24;RPL35;RPL8;RPL12;RPS15;EIF4A3;RPS17;RPL31;RPL26L1;RPL38;RPL13A;RPS13;RPL39;RPS11;RPS9;RPL10A;RPLP2;CASC3;RPS6;RPL30;RSL24D1;RPS5;RPSA;FAU;RPS3A;RPL6;RPS27;RPL36A;MRPL13;RPS27L;RPL21;GSPT1;RPS2;RPL35A;RPL22L1;RPL5;RNPS1;PNRC2;PABPC1	Reactome_2022	1000 gene-set permutations; reported zero is below permutation resolution, not exact zero
Wu2021	high_vs_zero	prerank	Cellular Response To Starvation R-HSA-9711097	0.7242506087920801	2.169744268598551	0.0	0.0	0.0	76/144	11.65%	RPL26;RPL7;RPL23A;RPL23;RPL34;RPL41;RPL27;RPS14;RPS23;RPL19;RPL9;RPS4X;ATP6V0E1;RPS10;RPS20;ATP6V1G1;RPL7A;ATP6V1H;RPL27A;RPL32;RPL15;RPL3;ATP6V1C1;RPL29;RPL14;RPS15A;RHEB;RPS24;RPL35;RPL8;RPL12;RPS15;FNIP1;RPS17;RPL31;RPL26L1;RPL38;RPL13A;LAMTOR3;CEBPB;RPS13;RPL39;RPS11;RPS9;RPL10A;RPLP2;LAMTOR2;RPS6;RPL30;ATP6V1F;RSL24D1;LAMTOR4;ATP6V1E1;EIF2S3;RPS5;RPSA;FAU;LAMTOR5;ATF4;RPS3A;RPL6;RPS27;ATP6V1A;RPL36A;MRPL13;ATP6V0E2;RPS27L;RPL21;RPS2;ATP6V1B1;DDIT3;RRAGA;RPL35A;FLCN;RPL22L1;RPL5	Reactome_2022	1000 gene-set permutations; reported zero is below permutation resolution, not exact zero
Wu2021	high_vs_zero	prerank	SRP-dependent Cotranslational Protein Targeting To Membrane R-HSA-1799339	0.7322847525654673	2.1650599407395505	0.0	0.0	0.0	59/104	11.65%	RPL26;RPL7;RPL23A;RPL23;RPL34;RPL41;RPL27;RPS14;RPS23;RPL19;RPL9;RPS4X;SPCS1;RPS10;RPS20;TRAM1;RPL7A;RPL27A;RPL32;RPL15;RPL3;RPL29;RPL14;RPS15A;RPS24;RPL35;RPL8;RPL12;RPS15;SRP19;RPS17;RPL31;RPL26L1;RPL38;RPL13A;RPS13;RPL39;RPS11;RPS9;RPL10A;RPLP2;RPS6;SRP72;RPL30;RSL24D1;RPS5;RPSA;FAU;RPS3A;RPL6;RPS27;RPL36A;MRPL13;RPS27L;RPL21;RPS2;RPL35A;RPL22L1;RPL5	Reactome_2022	1000 gene-set permutations; reported zero is below permutation resolution, not exact zero
Wu2021	high_vs_zero	prerank	Regulation Of Expression Of SLITs And ROBOs R-HSA-9010553	0.7104522179206275	2.1457193190409733	0.0	0.0	0.0	79/154	13.44%	RPL26;RPL7;RPL23A;RPL23;RPL34;RPL41;RPL27;RPS14;RPS23;RPL19;RPL9;RPS4X;PSMA1;ELOC;RPS10;RPS20;RPL7A;RPL27A;RPL32;RPL15;RPL3;RPL29;RPL14;RPS15A;PSMA2;PSME1;RPS24;PSMB1;RPL35;UBC;UBB;RPL8;RPL12;RPS15;EIF4A3;PSMD3;RPS17;PSMB3;RPL31;RPL26L1;RPL38;PSMB7;RPL13A;PSMC5;RPS13;RPL39;RPS11;RPS9;RPL10A;RPLP2;CASC3;RPS6;RPL30;RSL24D1;RPS5;PSMC2;RPSA;FAU;RPS3A;PSMB4;RPL6;RPS27;PSMD11;RPL36A;MRPL13;PSMD4;RPS27L;RPL21;GSPT1;RPS2;RPL35A;PSMD12;RPL22L1;RPL5;PSMD13;RNPS1;ELOB;PABPC1;PSME3	Reactome_2022	1000 gene-set permutations; reported zero is below permutation resolution, not exact zero
Wu2021	high_vs_zero	prerank	Selenoamino Acid Metabolism R-HSA-2408522	0.7198018227563718	2.126230720021155	0.0	0.0	0.0	61/107	12.16%	RPL26;RPL7;RPL23A;RPL23;RPL34;RPL41;RPL27;RPS14;RPS23;RPL19;RPL9;RPS4X;RPS10;RPS20;RPL7A;RPL27A;RPL32;RPL15;RPL3;RPL29;RPL14;RPS15A;RPS24;RPL35;RPL8;RPL12;RPS15;AIMP1;EEF1E1;RPS17;RPL31;RARS1;RPL26L1;RPL38;RPL13A;RPS13;RPL39;RPS11;RPS9;SECISBP2;RPL10A;RPLP2;RPS6;RPL30;RSL24D1;RPS5;RPSA;FAU;RPS3A;RPL6;RPS27;RPL36A;MRPL13;RPS27L;RPL21;RPS2;RPL35A;LARS1;RPL22L1;RPL5;SARS1	Reactome_2022	1000 gene-set permutations; reported zero is below permutation resolution, not exact zero
Wu2021	high_vs_zero	prerank	Influenza Viral RNA Transcription And Replication R-HSA-168273	0.6974616348039303	2.09372531764518	0.0	0.0	0.0	59/132	11.81%	RPL26;RPL7;RPL23A;RPL23;RPL34;RPL41;RPL27;RPS14;RPS23;RPL19;RPL9;POLR2J;RPS4X;RPS10;RPS20;RPL7A;RPL27A;RPL32;RPL15;RPL3;RPL29;RPL14;RPS15A;RPS24;RPL35;RPL8;RPL12;RPS15;POLR2K;RPS17;RPL31;RPL26L1;RPL38;RPL13A;GRSF1;RPS13;RPL39;RPS11;RPS9;RPL10A;RPLP2;RPS6;RPL30;RSL24D1;RPS5;RPSA;FAU;RPS3A;RPL6;RPS27;RPL36A;MRPL13;RPS27L;RPL21;RPS2;RPL35A;RPL22L1;RPL5;POLR2L	Reactome_2022	1000 gene-set permutations; reported zero is below permutation resolution, not exact zero
Wu2021	high_vs_zero	prerank	Influenza Infection R-HSA-168255	0.681893455674121	2.059674750836997	0.0	0.0	0.0	65/151	11.81%	RPL26;RPL7;RPL23A;RPL23;RPL34;RPL41;RPL27;RPS14;RPS23;RPL19;RPL9;POLR2J;RPS4X;RPS10;RPS20;RPL7A;RPL27A;RPL32;RPL15;RPL3;RPL29;RPL14;RPS15A;RPS24;RPL35;RPL8;RPL12;RPS15;POLR2K;KPNB1;RPS17;SLC25A6;RPL31;RPL26L1;RPL38;ISG15;RPL13A;GRSF1;RPS13;RPL39;RPS11;RPS9;RPL10A;RPLP2;RPS6;RPL30;RSL24D1;RPS5;RPSA;FAU;RPS3A;RPL6;RPS27;HSPA1A;RPL36A;CLTA;MRPL13;RPS27L;RPL21;RPS2;EIF2AK2;RPL35A;RPL22L1;RPL5;POLR2L	Reactome_2022	1000 gene-set permutations; reported zero is below permutation resolution, not exact zero
Wu2021	high_vs_zero	prerank	Translation Initiation Complex Formation R-HSA-72649	0.7330691620360866	2.046190604304501	0.0	0.0	0.0	30/55	8.41%	RPS14;RPS23;EIF3E;RPS4X;EIF4A1;EIF4A2;RPS10;RPS20;EIF3H;EIF4B;RPS15A;EIF1AX;RPS24;RPS15;EIF4E;EIF3F;RPS17;RPS13;RPS11;RPS9;RPS6;EIF3G;EIF2S3;RPS5;RPSA;FAU;RPS3A;RPS27;RPS27L;EIF3D	Reactome_2022	1000 gene-set permutations; reported zero is below permutation resolution, not exact zero
Wu2021	high_vs_zero	prerank	Ribosomal Scanning And Start Codon Recognition R-HSA-72702	0.7358899803805256	2.045614081620834	0.0	0.0	0.0	30/55	8.41%	RPS14;RPS23;EIF3E;RPS4X;EIF4A1;EIF4A2;RPS10;RPS20;EIF3H;EIF4B;RPS15A;EIF1AX;RPS24;RPS15;EIF4E;EIF3F;RPS17;RPS13;RPS11;RPS9;RPS6;EIF3G;EIF2S3;RPS5;RPSA;FAU;RPS3A;RPS27;RPS27L;EIF3D	Reactome_2022	1000 gene-set permutations; reported zero is below permutation resolution, not exact zero
Wu2021	high_vs_zero	prerank	mRNA Activation Upon Binding Of Cap-Binding Complex And eIFs, Subsequent Binding To 43S R-HSA-72662	0.7267547893515038	2.0331263288682693	0.0	0.0	0.0	30/56	8.41%	RPS14;RPS23;EIF3E;RPS4X;EIF4A1;EIF4A2;RPS10;RPS20;EIF3H;EIF4B;RPS15A;EIF1AX;RPS24;RPS15;EIF4E;EIF3F;RPS17;RPS13;RPS11;RPS9;RPS6;EIF3G;EIF2S3;RPS5;RPSA;FAU;RPS3A;RPS27;RPS27L;EIF3D	Reactome_2022	1000 gene-set permutations; reported zero is below permutation resolution, not exact zero
Wu2021	high_vs_zero	prerank	Signaling By ROBO Receptors R-HSA-376176	0.66421367976547	2.0235322915384604	0.0	0.0	0.0	87/193	16.03%	RPL26;RPL7;RPL23A;RPL23;RPL34;RPL41;RPL27;RPS14;RPS23;RPL19;RPL9;RPS4X;PSMA1;ELOC;RPS10;RPS20;RPL7A;RPL27A;RPL32;RPL15;RPL3;RPL29;RPL14;RPS15A;PSMA2;PSME1;EVL;RPS24;PSMB1;RPL35;UBC;UBB;RPL8;RPL12;RPS15;EIF4A3;PSMD3;RPS17;PSMB3;RPL31;RPL26L1;RPL38;PSMB7;RPL13A;PSMC5;RPS13;RPL39;RPS11;RPS9;RPL10A;RPLP2;CASC3;RPS6;RPL30;RSL24D1;RPS5;PSMC2;RPSA;FAU;RPS3A;PSMB4;RHOA;RPL6;RPS27;PSMD11;RPL36A;MRPL13;PSMD4;RPS27L;RPL21;GSPT1;RPS2;RPL35A;PSMD12;RPL22L1;RPL5;PSMD13;RNPS1;ELOB;PABPC1;PSME3;PPP3CB;PSMA5;PSMB6;MAGOHB;RPL37A;ETF1	Reactome_2022	1000 gene-set permutations; reported zero is below permutation resolution, not exact zero
Wu2021	high_vs_zero	prerank	Formation Of Ternary Complex, And Subsequently, 43S Complex R-HSA-72695	0.7264685161286331	1.9958113980839296	0.0	0.0	0.0	26/48	8.41%	RPS14;RPS23;EIF3E;RPS4X;RPS10;RPS20;EIF3H;RPS15A;EIF1AX;RPS24;RPS15;EIF3F;RPS17;RPS13;RPS11;RPS9;RPS6;EIF3G;EIF2S3;RPS5;RPSA;FAU;RPS3A;RPS27;RPS27L;EIF3D	Reactome_2022	1000 gene-set permutations; reported zero is below permutation resolution, not exact zero
Wu2021	high_vs_zero	prerank	Translation R-HSA-72766	0.6205675942349932	1.9198319930567171	0.0	0.00020347222792172441	0.004	159/275	23.90%	RPL26;RPL7;RPL23A;RPL23;RPL34;RPL41;RPL27;RPS14;RPS23;RPL19;RPL9;MRPS30;EIF3E;RPS4X;EIF4A1;SPCS1;MRPL12;MRPL23;EIF4A2;RPS10;RPS20;TRAM1;RPL7A;RPL27A;RPL32;MRPS33;RPL15;RPL3;EIF3H;RPL29;EIF4B;RPL14;RPS15A;EEF1D;EIF1AX;MRPL24;RPS24;RPL35;MRPL42;MRPS23;RPL8;RPL12;RPS15;SRP19;EIF4E;AIMP1;EEF1E1;EIF3F;MRPS35;RPS17;RPL31;MRPL45;TUFM;RARS1;RPL26L1;RPL38;RPL13A;MRPL18;MRPL55;MRPL41;RPS13;MRPL57;RPL39;RPS11;RPS9;RPL10A;RPLP2;NARS1;RPS6;SRP72;MRPS27;RPL30;RSL24D1;EIF3G;MRPL15;EIF2S3;RPS5;RPSA;FAU;PPA2;RPS3A;RPL6;MTIF3;MRPL10;RPS27;RPL36A;MRPL13;TSFM;RPS27L;MRPS7;EIF3D;MRPS34;EEF1A1;RPL21;MRPL32;GSPT1;GFM2;MRPL33;IARS2;RPS2;RPL35A;LARS1;GFM1;MRPS18C;RPL22L1;RPL5;HARS1;MRPS17;SARS1;MRPL51;EIF3M;EEF2;PABPC1;APEH;RPN2;KARS1;QARS1;MRPL43;MRPL14;MRPL40;SRP68;PPA1;RPL37A;ETF1;RPS28;EIF2S2;MRPL58;MRPL1;MRPS14;SSR1;EARS2;EIF3J;DARS1;MRPL54;ERAL1;MRPL44;MRPL21;RPL18;EIF3K;MRPL16;MRRF;FARS2;EEF1B2;MRPL50;CARS1;SEC11A;MRPL30;MRPL17;MTIF2;SSR2;MRPS2;SSR3;NARS2;MRPL36;MRPS10;TRMT112;MRPL48;MRPL9;SPCS3	Reactome_2022	1000 gene-set permutations; reported zero is below permutation resolution, not exact zero
Wu2021	high_vs_zero	prerank	Chemokine Receptors Bind Chemokines R-HSA-380108	-0.5224913899503176	-1.8853535300606976	0.01282051282051282	0.21981817013621177	0.12	8/25	4.79%	CCL28;ACKR2;CX3CL1;CCL5;CXCL2;CXCL10;CXCL9;CCL2	Reactome_2022	1000 gene-set permutations; reported zero is below permutation resolution, not exact zero
Wu2021	high_vs_zero	prerank	SARS-CoV-2 Modulates Host Translation Machinery R-HSA-9754678	0.6757793206535585	1.868057420166643	0.0	0.00039066667760971087	0.009	21/45	10.32%	RPS14;RPS23;RPS4X;RPS10;RPS20;RPS15A;RPS24;RPS15;RPS17;RPS13;RPS11;RPS9;RPS6;RPS5;RPSA;FAU;RPS3A;RPS27;SNRPE;RPS27L;RPS2	Reactome_2022	1000 gene-set permutations; reported zero is below permutation resolution, not exact zero
Wu2021	high_vs_zero	prerank	Polo-like Kinase Mediated Events R-HSA-156711	-0.5790845989072907	-1.8370731975345829	0.015625	0.15906097404266256	0.164	12/16	18.66%	MYBL2;CENPF;PLK1;CCNB2;PKMYT1;RBBP4;CDC25A;CDC25C;FOXM1;LIN52;EP300;LIN37	Reactome_2022	1000 gene-set permutations; reported zero is below permutation resolution, not exact zero
Wu2021	high_vs_zero	prerank	Major Pathway Of rRNA Processing In Nucleolus And Cytosol R-HSA-6791226	0.6010288323313177	1.827080188064454	0.0	0.0007888461759426854	0.02	62/174	11.85%	RPL26;RPL7;RPL23A;RPL23;RPL34;RPL41;RPL27;RPS14;RPS23;RPL19;RPL9;RPS4X;RPS10;RPS20;RPL7A;RPL27A;RPL32;RPL15;RPL3;RPL29;RPL14;RPS15A;RPS24;RPL35;RPL8;RPL12;RPS15;RPS17;RPL31;RPL26L1;RPL38;RPL13A;RPS13;RPL39;RPS11;RPS9;EMG1;RPL10A;RPLP2;RPS6;RPL30;RSL24D1;RPS5;RPSA;FAU;RPS3A;RPL6;RPS27;RPL36A;MRPL13;DCAF13;RPS27L;C1D;RPL21;NOL11;RPS2;KRR1;RPL35A;RPL22L1;RPL5;UTP3;NOP56	Reactome_2022	1000 gene-set permutations; reported zero is below permutation resolution, not exact zero
Wu2021	high_vs_zero	prerank	Glucagon-type Ligand Receptors R-HSA-420092	-0.5263771719204213	-1.8139748756380654	0.0	0.1269757131842714	0.19	6/20	6.53%	GNAS;GNGT1;GNG12;GNG5;CPAMD8;GNG4	Reactome_2022	1000 gene-set permutations; reported zero is below permutation resolution, not exact zero
Wu2021	high_vs_zero	prerank	rRNA Processing In Nucleus And Cytosol R-HSA-8868773	0.5960412866946555	1.8135056595387693	0.0	0.001193703737140783	0.029	65/184	11.85%	RPL26;RPL7;RPL23A;RPL23;RPL34;RPL41;RPL27;RPS14;RPS23;RPL19;RPL9;RPS4X;RPS10;RPS20;RPL7A;RPL27A;RPL32;RPL15;RPL3;RPL29;RPL14;RPS15A;RPS24;RPL35;RPL8;RPL12;RPS15;RPS17;RPL31;RPL26L1;RPL38;RPL13A;RPS13;RPL39;RPS11;RPS9;EMG1;RPL10A;RPLP2;RPS6;RPL30;RSL24D1;RPS5;RPSA;FAU;RPS3A;RPL6;RPS27;RPL36A;MRPL13;DCAF13;RPS27L;C1D;THUMPD1;TSR3;RPL21;NOL11;RPS2;DIMT1;KRR1;RPL35A;RPL22L1;RPL5;UTP3;NOP56	Reactome_2022	1000 gene-set permutations; reported zero is below permutation resolution, not exact zero
Wu2021	high_vs_zero	prerank	Activation Of Kainate Receptors Upon Glutamate Binding R-HSA-451326	-0.5096854860400196	-1.8043511200934343	0.0	0.10478909663325624	0.21	6/20	6.53%	GNGT1;CALM1;GNG12;MPP3;GNG5;GNG4	Reactome_2022	1000 gene-set permutations; reported zero is below permutation resolution, not exact zero
Wu2021	high_vs_zero	prerank	Attenuation Phase R-HSA-3371568	0.7201105184600068	1.8037793319284596	0.0	0.0016394048078264651	0.042	13/24	12.93%	DNAJB6;HSPA2;FKBP4;UBB;MRPL18;PTGES3;HSPA8;HSBP1;HSP90AB1;HSPA1A;HSPH1;DNAJB1;HSPA1B	Reactome_2022	1000 gene-set permutations; reported zero is below permutation resolution, not exact zero
Wu2021	high_vs_zero	prerank	Mitochondrial Translation R-HSA-5368287	0.6104026164158091	1.800319163421554	0.0	0.0017512644168711177	0.047	56/86	26.77%	MRPS30;MRPL12;MRPL23;MRPS33;MRPL24;MRPL42;MRPS23;MRPS35;MRPL45;TUFM;MRPL18;MRPL55;MRPL41;MRPL57;MRPS27;MRPL15;MTIF3;MRPL10;MRPL13;TSFM;MRPS7;MRPS34;MRPL32;GFM2;MRPL33;GFM1;MRPS18C;MRPS17;MRPL51;MRPL43;MRPL14;MRPL40;MRPL58;MRPL1;MRPS14;MRPL54;ERAL1;MRPL44;MRPL21;MRPL16;MRRF;MRPL50;MRPL30;MRPL17;MTIF2;MRPS2;MRPL36;MRPS10;MRPL48;MRPL9;MRPL53;MRPL35;MRPL4;MTRF1L;MRPS25;MRPL20	Reactome_2022	1000 gene-set permutations; reported zero is below permutation resolution, not exact zero
