cohort	contrast	Name	Term	ES	NES	NOM p-val	FDR q-val	FWER p-val	Tag %	Gene %	Lead_genes	library	p_resolution_note
Wu2021	high_vs_low_detected	prerank	Spliceosome	-0.5437341483322699	-1.7047044154174529	0.0	0.005091348919122621	0.063	65/130	19.80%	RBM17;SRSF4;HNRNPA3;SF3B5;CWC15;PRPF40A;SF3A3;SRSF7;PRPF38A;TXNL4A;SNRPD1;PRPF38B;SNRPG;SNU13;SNRPC;PHF5A;MAGOH;SF3A2;SRSF10;RBM25;RP9;SF3B2;LSM4;SNRNP70;CDC5L;SRSF8;RBM8A;LSM2;PPIE;PPIH;HNRNPU;BUD31;THOC3;SNRPA1;SNW1;TRA2B;DHX38;SNRNP40;U2SURP;SNRPA;LSM7;TCERG1;SRSF9;SNRPD2;ACIN1;PRPF18;DDX46;ALYREF;SNRPB;PPIL1;PCBP1;SNRPB2;HNRNPC;SNRPF;LSM6;PRPF31;SMNDC1;SF3B3;USP39;CDC40;PRPF6;SYF2;PQBP1;U2AF2;SNRPD3	KEGG_2021_Human	zero means below permutation resolution, not exact zero
Wu2021	high_vs_low_detected	prerank	Pyruvate metabolism	-0.6032967706999863	-1.684974919019878	0.0	0.006492067448045558	0.085	17/34	21.11%	LDHB;PKM;MDH2;MDH1;ACYP2;AKR1A1;ME1;ACAT1;LDHA;PDHA1;DLAT;ACAT2;FH;ME2;GRHPR;ADH5;ALDH7A1	KEGG_2021_Human	zero means below permutation resolution, not exact zero
Wu2021	high_vs_low_detected	prerank	Terpenoid backbone biosynthesis	-0.6356081979193328	-1.6231436524231584	0.004357298474945534	0.01600010179689063	0.207	14/21	29.43%	PDSS2;FDPS;MVD;ACAT1;ACAT2;IDI1;DHDDS;ICMT;PDSS1;NUS1;HMGCS1;FNTA;MVK;HMGCS2	KEGG_2021_Human	zero means below permutation resolution, not exact zero
Wu2021	high_vs_low_detected	prerank	Cell adhesion molecules	-0.5266356844697572	-1.6172493837257627	0.0	0.01618095646541373	0.221	32/90	18.08%	HLA-A;HLA-E;HLA-B;ITGB1;GLG1;HLA-DMA;VCAN;HLA-DPB1;HLA-F;CDH3;HLA-DQA2;HLA-C;HLA-DPA1;HLA-DRA;HLA-DQB1;PTPRF;MPZL1;SDC1;HLA-DQA1;HLA-DRB5;ITGB8;HLA-DMB;PVR;CD276;CLDN1;NCAM1;CD58;HLA-DOB;ITGA6;CNTNAP2;CD99;SDC2	KEGG_2021_Human	zero means below permutation resolution, not exact zero
Wu2021	high_vs_low_detected	prerank	Coronavirus disease	-0.501927399601208	-1.5890526414462884	0.0	0.023815402064565748	0.314	65/180	18.35%	RPL18A;RPL4;RPS19;RPS3;RPS16;UBA52;RPS27A;EGFR;RPS7;C1S;RPL13;RPL28;RPS8;RPL18;RPS21;RPL11;RPS11;RPS5;RPL37;RPS29;RPS25;RPS2;RPSA;RPS6;RPLP0;RPS9;RPL37A;C1R;RPS28;RPL10A;RPL22;C3;RPL13A;RPL21;RPLP2;PIK3R1;RPLP1;RPL5;RPS17;RPL30;IRAK1;RPL17;IFNAR2;IRF3;RPS10;RPS18;STAT1;JAK1;RPL27A;RPL10;RPL6;CASP1;IFNAR1;TNFRSF1A;NRP1;RPL15;RPS20;RPS12;RPL36A;RPL22L1;CCL2;TMPRSS2;NFKBIB;MAPK13;FAU	KEGG_2021_Human	zero means below permutation resolution, not exact zero
Wu2021	high_vs_low_detected	prerank	Protein export	-0.6050035093700018	-1.5804071426798831	0.008556149732620321	0.02610212685296668	0.353	11/23	10.43%	SRPRA;SEC11A;SEC61B;SPCS2;SEC61A1;SEC61G;SEC63;SEC11C;SRPRB;SPCS3;OXA1L	KEGG_2021_Human	zero means below permutation resolution, not exact zero
Wu2021	high_vs_low_detected	prerank	Phagosome	-0.5066846537730898	-1.5753049571350621	0.0	0.026604090830908343	0.369	37/118	11.53%	CALR;HLA-A;DYNC1H1;HLA-E;CYBA;HLA-B;TAP1;ITGB1;TUBB;HLA-DMA;HLA-DPB1;HLA-F;DYNC1LI2;HLA-DQA2;HLA-C;C1R;HLA-DPA1;SEC61B;C3;HLA-DRA;TUBB6;HLA-DQB1;SEC61A1;RAC1;TUBA1C;HLA-DQA1;HLA-DRB5;MRC2;SEC61G;HLA-DMB;TUBA4A;ATP6V0B;LAMP1;TAP2;ITGA2;TUBA1B;TUBB4B	KEGG_2021_Human	zero means below permutation resolution, not exact zero
Wu2021	high_vs_low_detected	prerank	Bacterial invasion of epithelial cells	-0.5165913727772198	-1.569046601716302	0.0010080645161290322	0.02777534011277223	0.396	30/72	23.00%	WASF2;CAV2;ARPC2;CAV1;ITGB1;ACTR3B;ARPC5L;CLTB;MAD2L2;MET;ARHGAP10;PIK3R1;ARPC1B;CLTA;RAC1;DNM2;ACTR3;ACTR2;FN1;ARPC1A;SEPTIN11;BCAR1;VCL;DNM1;SEPTIN6;CDC42;CBL;ITGA5;SEPTIN3;HCLS1	KEGG_2021_Human	zero means below permutation resolution, not exact zero
Wu2021	high_vs_low_detected	prerank	Central carbon metabolism in cancer	-0.530100855206397	-1.5636712294962336	0.0010183299389002036	0.028748846009386375	0.418	23/54	24.43%	EGFR;LDHB;PKM;IDH2;PFKP;LDHA;MET;G6PD;PFKL;PIK3R1;PGAM1;PDHA1;GLS;SLC7A5;HIF1A;AKT1;MAP2K2;SLC1A5;MTOR;TIGAR;MAP2K1;HK1;AKT3	KEGG_2021_Human	zero means below permutation resolution, not exact zero
Wu2021	high_vs_low_detected	prerank	Epstein-Barr virus infection	-0.49080783293119673	-1.5577716091156613	0.0	0.02976864634401885	0.445	80/173	27.61%	CALR;HLA-A;VIM;CDK6;HLA-E;HLA-B;TAP1;PDIA3;PSMD7;HLA-DMA;HLA-DPB1;BID;HLA-F;B2M;PSMD8;HLA-DQA2;HLA-C;HDAC2;HLA-DPA1;CDK4;HLA-DRA;CYCS;HLA-DQB1;PIK3R1;GADD45A;ADRM1;RAC1;HLA-DQA1;HLA-DRB5;IRAK1;IFNAR2;PSMD2;PSMD1;PSMC3;PSMC1;HLA-DMB;SEM1;IRF3;BAX;PSMC4;FAS;TAP2;SNW1;STAT1;TRADD;NFKB2;JAK1;LYN;IFNAR1;AKT1;BAK1;CASP8;SAP30;CD58;HLA-DOB;HDAC1;SKP2;NFKBIB;MAPK13;CCND3;MAP2K7;MAP2K3;APAF1;EIF2AK2;RELB;MAVS;E2F3;RUNX3;MAPK12;CCNA2;TAPBP;AKT3;E2F2;BCL2L11;PSMD14;FADD;CCND2;MAP2K6;PSMD13;PSMD6	KEGG_2021_Human	zero means below permutation resolution, not exact zero
Wu2021	high_vs_low_detected	prerank	Citrate cycle (TCA cycle)	-0.5632674682849227	-1.5372865447552202	0.011578947368421053	0.03856756563851807	0.551	11/27	15.78%	MDH2;IDH2;SDHB;MDH1;SDHD;PDHA1;DLAT;SDHA;SUCLG1;ACO2;FH	KEGG_2021_Human	zero means below permutation resolution, not exact zero
Wu2021	high_vs_low_detected	prerank	p53 signaling pathway	-0.5092875476439367	-1.5302540841949273	0.0	0.04075947500886335	0.585	25/69	14.94%	CD82;CDK6;SESN3;SIVA1;BID;EI24;SFN;CDK4;STEAP3;CHEK1;CYCS;GADD45A;PERP;TP53I3;SERPINB5;ATM;CCNB2;BAX;FAS;AIFM2;ZMAT3;CDKN2A;GTSE1;RRM2;CASP8	KEGG_2021_Human	zero means below permutation resolution, not exact zero
Wu2021	high_vs_low_detected	prerank	Protein processing in endoplasmic reticulum	-0.4831348793131689	-1.5216070223898546	0.0	0.04471340665049617	0.626	58/160	15.40%	RRBP1;DDOST;CALR;P4HB;CKAP4;PDIA6;EIF2AK4;CRYAB;HSP90B1;DNAJC3;PDIA3;RAD23A;FBXO2;SSR3;SEC61B;LMAN1;PRKCSH;ERO1A;MAN1A2;SSR2;SEC61A1;RPN1;UBE2J2;UFD1;BAG2;PREB;DNAJB11;GANAB;UBXN1;SEC61G;NFE2L2;SEC63;TUSC3;CAPN1;BAX;STT3A;MAP3K5;DAD1;NSFL1C;STUB1;SAR1A;HSPBP1;HERPUD1;MOGS;ERLEC1;RPN2;LMAN2;SELENOS;SSR4;UBE2G2;DNAJC5;HYOU1;UBXN2A;PDIA4;BAK1;SEC13;SSR1;UBE2J1	KEGG_2021_Human	zero means below permutation resolution, not exact zero
Wu2021	high_vs_low_detected	prerank	Leishmaniasis	-0.5121877809551927	-1.5175991842982028	0.0	0.045288305565403725	0.642	25/59	24.52%	CYBA;ITGB1;HLA-DMA;HLA-DPB1;HLA-DQA2;HLA-DPA1;C3;HLA-DRA;HLA-DQB1;HLA-DQA1;HLA-DRB5;IRAK1;HLA-DMB;MARCKSL1;STAT1;JAK1;HLA-DOB;NFKBIB;MAPK13;TGFB2;IFNGR2;EEF1A1;ITGB2;MAPK12;TGFB1	KEGG_2021_Human	zero means below permutation resolution, not exact zero
Wu2021	high_vs_low_detected	prerank	Ferroptosis	-0.5320556709506289	-1.4944201999202893	0.009365244536940686	0.059877131654470256	0.77	14/36	17.06%	FTL;PRNP;ATG5;STEAP3;VDAC2;LPCAT3;SLC3A2;ACSL5;GCLM;MAP1LC3B;ACSL1;HMOX1;SLC7A11;PCBP1	KEGG_2021_Human	zero means below permutation resolution, not exact zero
Wu2021	high_vs_low_detected	prerank	Parkinson disease	-0.4660398972738269	-1.484683775393055	0.0	0.06674389996355405	0.816	92/208	22.88%	NDUFS5;UQCRH;UBA52;RPS27A;GNAS;COX5A;COX4I1;PSMB2;PSMA7;ATP5F1C;TUBB;ATP5F1A;ATP5MC3;PSMD7;CALM1;PSMD8;SDHB;PSMB5;UCHL1;TUBB6;KIF5B;SDHD;UQCRFS1;CYCS;ADRM1;ATP5F1B;PSMA5;UBE2J2;CAMK2G;NDUFB7;UQCRHL;TUBA1C;UBE2L3;VDAC2;NDUFS3;SLC25A6;PSMD2;PSMD1;PSMC3;SDHA;PSMC1;SEM1;NFE2L2;TUBA4A;BAX;PSMC4;GNAI2;PRKACB;TXN2;MAP3K5;NDUFV1;NDUFS6;KLC1;PSMA3;COX8A;TUBA1B;TUBB4B;UBE2G2;UQCRC1;SLC25A5;SNCA;DAXX;NDUFS7;PARK7;CALM3;UBE2J1;NDUFB9;TRAP1;PSMB6;PSMA4;CAMK2D;PSMA6;GPR37;NDUFA4;ATP5MC1;COX7A2L;ITPR2;COX6B1;GNAI1;NDUFC2;NDUFAB1;PRKACA;APAF1;NDUFA10;NDUFA1;ATP5F1E;EIF2S1;COX7B;PSMB4;ATP5PB;ATP5PF;NDUFB5	KEGG_2021_Human	zero means below permutation resolution, not exact zero
Wu2021	high_vs_low_detected	prerank	Galactose metabolism	-0.5683062482930408	-1.4821269516708677	0.012987012987012988	0.06666081627065336	0.828	7/22	8.30%	PGM1;PFKP;UGP2;AKR1B1;GALE;PFKL;LCT	KEGG_2021_Human	zero means below permutation resolution, not exact zero
Wu2021	high_vs_low_detected	prerank	RNA transport	-0.4669442071085851	-1.4798111524845063	0.0	0.06642116895215218	0.838	75/153	31.32%	EIF3A;SRRM1;PNN;EIF3I;CLNS1A;EIF5B;RPP25;EIF5;UPF3A;EIF3B;EIF4E2;PABPC1;TPR;SUMO3;MAGOH;EIF4EBP1;PABPC4;EIF3F;UPF2;XPO1;RAN;RBM8A;STRAP;UBE2I;NUP93;EIF4G1;UPF3B;EIF3J;THOC3;POP1;EIF3G;EIF2S2;POP7;EIF4EBP2;RPP38;ACIN1;SEC13;DDX19A;ALYREF;RPP40;TGS1;THOC5;EIF4G3;EIF2B3;RNPS1;GEMIN7;XPO5;SEH1L;EIF2B4;NUP42;PAIP1;EIF2S1;EEF1A1;TACC3;THOC7;UPF1;NDC1;DDX19B;SNUPN;EIF3E;NUP62;RANGAP1;EIF3D;DDX39B;POM121;EIF2B5;KPNB1;NUP37;EIF2B2;POM121C;RPP30;POP4;FUS;NUP210;THOC2	KEGG_2021_Human	zero means below permutation resolution, not exact zero
Wu2021	high_vs_low_detected	prerank	Protein digestion and absorption	-0.5067175104864204	-1.4723640215316849	0.007268951194184839	0.07105927562736722	0.859	26/45	26.35%	ATP1B3;KCNN4;COL8A1;COL6A1;COL6A2;COL1A1;COL1A2;COL6A3;SLC36A4;ATP1B1;MME;SLC3A2;COL5A1;COL18A1;COL5A2;COL3A1;COL9A3;DPP4;COL27A1;SLC1A5;ATP1A1;COL5A3;KCNK5;PRCP;COL7A1;SLC16A10	KEGG_2021_Human	zero means below permutation resolution, not exact zero
Wu2021	high_vs_low_detected	prerank	Collecting duct acid secretion	0.38575684607087174	1.4719776080980953	0.014492753623188406	0.16097766540244418	0.163	4/21	6.05%	CA2;ATP6V1G1;ATP6V1C1;ATP6V0E1	KEGG_2021_Human	zero means below permutation resolution, not exact zero
Wu2021	high_vs_low_detected	prerank	Influenza A	-0.46835263078183337	-1.466555664042437	0.0	0.07495995403928893	0.882	54/132	23.53%	CDK6;DNAJC3;HLA-DMA;HLA-DPB1;BID;HLA-DQA2;HLA-DPA1;FDPS;CDK4;HLA-DRA;PABPN1;CYCS;HNRNPUL1;IL18;HLA-DQB1;PIK3R1;XPO1;HLA-DQA1;RAB11B;HLA-DRB5;SLC25A6;KPNA6;IFNAR2;PML;HLA-DMB;IRF3;BAX;FAS;STAT1;TRADD;JAK1;CASP1;CPSF4;SLC25A5;IFNAR1;TNFRSF1A;AKT1;BAK1;CASP8;MAP2K2;HLA-DOB;CCL2;TMPRSS2;IL33;NFKBIB;CIITA;CCND3;APAF1;IFNGR2;EIF2S1;EIF2AK2;MAP2K1;IFIH1;MAVS	KEGG_2021_Human	zero means below permutation resolution, not exact zero
Wu2021	high_vs_low_detected	prerank	Human cytomegalovirus infection	-0.45668107828679094	-1.4554575781116776	0.0	0.08403467536599907	0.908	86/185	32.28%	CALR;HLA-A;EGFR;CDK6;GNAS;HLA-E;HLA-B;GNB2;TAP1;PDIA3;CALM1;BID;HLA-F;B2M;HLA-C;CDK4;ROCK1;AKAP13;RPS6KB2;GNG12;CYCS;GNG4;PIK3R1;EIF4EBP1;VEGFA;RAC1;CX3CL1;PPP3CA;IRF3;BAX;GNAI2;PRKACB;FAS;TAP2;GSK3B;TRADD;GNG11;JAK1;ROCK2;TNFRSF1A;CREB5;CDKN2A;AKT1;BAK1;CASP8;BCAR1;GNB5;CALM3;MAP2K2;GNGT1;CCL2;CREB3L2;MAPK13;ITPR2;IL10RB;ADCY7;MTOR;GNAI1;PLCB4;PTGER4;PRKACA;MAP2K1;GNA12;E2F3;MAPK12;ITPR3;TAPBP;AKT3;E2F2;PLCB2;GNB1;FADD;MAP2K6;CRK;ARHGEF1;CALML5;GNG5;CALML4;PRKCA;GNG2;SOS1;CCND1;ADCY3;RHEB;NRAS;NFATC3	KEGG_2021_Human	zero means below permutation resolution, not exact zero
Wu2021	high_vs_low_detected	prerank	Cysteine and methionine metabolism	-0.5152329929883651	-1.455423436854007	0.021141649048625793	0.0816623682971386	0.908	11/38	11.96%	PHGDH;LDHB;DNMT1;MDH2;MDH1;SRM;PSAT1;LDHA;ADI1;AHCY;GCLM	KEGG_2021_Human	zero means below permutation resolution, not exact zero
Wu2021	high_vs_low_detected	prerank	Tuberculosis	-0.46159129435787044	-1.4452446279765965	0.0	0.09063238490613428	0.932	58/138	26.56%	HLA-DMA;CALM1;HLA-DPB1;BID;SPHK1;HLA-DQA2;HLA-DPA1;CTSD;C3;HLA-DRA;CYCS;IL18;HLA-DQB1;RFXANK;CAMK2G;HLA-DQA1;HLA-DRB5;IRAK1;PPP3CA;MRC2;HLA-DMB;CEBPG;BAX;CEBPB;ATP6V0B;HSPD1;LAMP1;BAD;STAT1;TRADD;JAK1;NFYC;CD74;TNFRSF1A;CLEC7A;RIPK2;ATP6V0D1;AKT1;CASP8;CALM3;HLA-DOB;CAMK2D;CIITA;MAPK13;IL10RB;LSP1;APAF1;TGFB2;IFNGR2;LBP;ITGB2;MAPK12;AKT3;TGFB1;CASP10;LAMP2;CTSS;FADD	KEGG_2021_Human	zero means below permutation resolution, not exact zero
Wu2021	high_vs_low_detected	prerank	Various types of N-glycan biosynthesis	-0.5055294891669899	-1.43173787495045	0.027139874739039668	0.10424570828388563	0.953	12/37	12.77%	DDOST;MAN1A2;RPN1;ALG3;MGAT1;MGAT4B;TUSC3;HEXA;STT3A;DAD1;CHST9;RPN2	KEGG_2021_Human	zero means below permutation resolution, not exact zero
Wu2021	high_vs_low_detected	prerank	HIF-1 signaling pathway	-0.47141856203671495	-1.431070843808369	0.006024096385542169	0.1023478131866325	0.954	35/84	26.37%	ENO1;EGFR;LDHB;GAPDH;PFKP;RPS6;LTBR;EIF4E2;RPS6KB2;LDHA;EGLN3;EDN1;PFKL;PIK3R1;EIF4EBP1;VEGFA;CAMK2G;PGK1;PDHA1;EGLN1;HIF1A;AKT1;HMOX1;MAP2K2;RBX1;CAMK2D;MTOR;MKNK1;IFNGR2;MAP2K1;HK1;CUL2;AKT3;SERPINE1;MKNK2	KEGG_2021_Human	zero means below permutation resolution, not exact zero
Wu2021	high_vs_low_detected	prerank	MicroRNAs in cancer	-0.45489037603981675	-1.4288377827017642	0.0	0.10252936021239278	0.96	59/142	24.77%	EGFR;VIM;CDK6;FSCN1;STMN1;MARCKS;DNMT1;RDX;HDAC2;ROCK1;CDC25B;MET;PIK3R1;SERPINB5;VEGFA;SPRY2;UBE2I;SOX4;PLAU;ATM;EZH2;GLS;DDIT4;KIF23;TNC;NOTCH3;ST14;SLC7A1;CDKN2A;BAK1;PDGFA;HMOX1;MAP2K2;CYP1B1;HDAC1;TPM1;RECK;EFNA4;CDC25A;MTOR;CDCA5;PRKCE;HMGA2;ITGA5;TGFB2;EFNA3;TP63;ZEB1;ZEB2;MAP2K1;IRS2;E2F3;DICER1;DNMT3A;PIM1;PAK4;E2F2;BCL2L11;NOTCH2	KEGG_2021_Human	zero means below permutation resolution, not exact zero
Wu2021	high_vs_low_detected	prerank	Base excision repair	-0.5113018487635884	-1.4231135347782877	0.027111574556830033	0.1069685236993692	0.968	16/33	28.92%	PARP1;POLD2;POLD3;POLE4;APEX1;PARP2;HMGB1;TDG;UNG;MBD4;APEX2;POLE2;POLD1;POLE3;MUTYH;LIG1	KEGG_2021_Human	zero means below permutation resolution, not exact zero
Wu2021	high_vs_low_detected	prerank	Arginine biosynthesis	0.408346105019327	1.421529422440744	0.07692307692307693	0.11378002528445007	0.226	3/16	1.56%	GLUL;GLUD1;NAGS	KEGG_2021_Human	zero means below permutation resolution, not exact zero
Wu2021	high_vs_low_detected	prerank	Aminoacyl-tRNA biosynthesis	-0.4950103736595212	-1.4201255509379396	0.013374485596707819	0.10852216342621793	0.97	21/44	32.62%	QRSL1;CARS2;WARS1;KARS1;YARS1;EPRS1;GARS1;QARS1;TARS1;YARS2;IARS1;FARSA;PSTK;MTFMT;VARS1;RARS2;AARS1;MARS1;NARS2;CARS1;FARSB	KEGG_2021_Human	zero means below permutation resolution, not exact zero
Wu2021	high_vs_low_detected	prerank	Huntington disease	-0.4438827222319668	-1.4196028757097696	0.0	0.10658368464961393	0.97	99/259	22.96%	NDUFS5;UQCRH;AP2M1;COX5A;COX4I1;PSMB2;PSMA7;ATP5F1C;TUBB;ATP5F1A;ATP5MC3;PSMD7;TFAM;AP2S1;WIPI2;SOD2;CLTB;PSMD8;POLR2C;SDHB;HDAC2;POLR2J3;NRBF2;GPX7;PSMB5;TUBB6;KIF5B;SDHD;UQCRFS1;CYCS;ADRM1;ATP5F1B;PSMA5;CLTA;POLR2E;NDUFB7;UQCRHL;TUBA1C;VDAC2;NDUFS3;SLC25A6;PSMD2;PSMD1;PSMC3;SDHA;PSMC1;SEM1;SLC1A3;TUBA4A;BAX;PSMC4;MAP3K5;NDUFV1;NDUFS6;KLC1;POLR2G;PSMA3;COX8A;TUBA1B;GPX8;POLR2I;TUBB4B;UQCRC1;SLC25A5;CREB5;ACTR1B;NDUFS7;ACTR1A;IFT57;CASP8;POLR2F;NDUFB9;HDAC1;PSMB6;PSMA4;DCTN2;PSMA6;CREB3L2;NDUFA4;ATP5MC1;COX7A2L;COX6B1;MAP2K7;MTOR;PLCB4;NDUFC2;REST;NDUFAB1;APAF1;NDUFA10;NDUFA1;ATP5F1E;DCTN5;COX7B;PSMB4;ATP5PB;ATP5PF;NDUFB5;TAF4B	KEGG_2021_Human	zero means below permutation resolution, not exact zero
Wu2021	high_vs_low_detected	prerank	Staphylococcus aureus infection	-0.48576365290924883	-1.4170849961766478	0.0163265306122449	0.10763041573539926	0.972	14/46	8.96%	C1S;HLA-DMA;HLA-DPB1;KRT14;HLA-DQA2;C1R;HLA-DPA1;C3;HLA-DRA;HLA-DQB1;HLA-DQA1;KRT16;HLA-DRB5;HLA-DMB	KEGG_2021_Human	zero means below permutation resolution, not exact zero
