module_id	module	metabolite_name	cancer	stage_id	run_id	analysis_version	relation_key	metabolite_key	gene	mapping_status	status	origins	relationship_types	evidence_ids	source_urls	gene_in_original117	patient_analysis_this_round	functional_analysis_this_round	metabolite_paired_n	metabolite_paired_effect	metabolite_paired_p_value	metabolite_paired_q_value	metabolite_paired_pairs_higher	metabolite_paired_pairs_lower	metabolite_paired_pairs_equal	metabolite_paired_same_direction_fraction	metabolite_paired_majority_direction	metabolite_paired_q_value_available	metabolite_paired_n_available	CAMP_n	CAMP_effect	CAMP_ci_lower	CAMP_ci_upper	CAMP_p_value	CAMP_q_value	CAMP_status	CAMP_reason	CAMP_statistics_reused	CAMP_previous_q	CAMP_family_n_evaluable	CAMP_available_n	CAMP_available_effect	CAMP_available_ci_lower	CAMP_available_ci_upper	CAMP_available_p_value	CAMP_available_q_value	CAMP_available_status	CAMP_available_reason	CAMP_available_statistics_reused	CAMP_available_previous_q	CAMP_available_family_n_evaluable	FUSCC_n	FUSCC_effect	FUSCC_ci_lower	FUSCC_ci_upper	FUSCC_p_value	FUSCC_q_value	FUSCC_status	FUSCC_reason	FUSCC_statistics_reused	FUSCC_previous_q	FUSCC_family_n_evaluable	FUSCC_warning_excluded_n	FUSCC_warning_excluded_effect	FUSCC_warning_excluded_ci_lower	FUSCC_warning_excluded_ci_upper	FUSCC_warning_excluded_p_value	FUSCC_warning_excluded_q_value	FUSCC_warning_excluded_status	FUSCC_warning_excluded_reason	FUSCC_warning_excluded_statistics_reused	FUSCC_warning_excluded_previous_q	FUSCC_warning_excluded_family_n_evaluable	Tang_n	Tang_effect	Tang_ci_lower	Tang_ci_upper	Tang_p_value	Tang_q_value	Tang_status	Tang_reason	Tang_statistics_reused	Tang_previous_q	Tang_family_n_evaluable	FUSCC_direction_vs_CAMP	Tang_direction_vs_CAMP	new_relation_statistics_not_transferred_by_gene	record_v1_mapping_stage_patient_status	record_v1_current_patient_status	record_v1_association_tier	record_v1_source	record_v1_RNA_status	record_v1_RNA_n	record_v1_RNA_effect	record_v1_RNA_p	record_v1_RNA_q	record_v1_RNA_positive_pairs	record_v1_RNA_negative_pairs	record_v1_RNA_tier	record_v1_Wu_top	record_v1_Pal_top	record_v1_interpretation_cn	record_v1_limitation_cn
M03	胆碱与溶血磷脂重塑背景	choline	BRCA	07_INTEGRATION	20260921T154000Z_mapping262_integration_v1	mapping262_integration_v1	KEGG:C00114|CHKA	KEGG:C00114	CHKA	DIRECT_ACCEPTED	DONE	LEGACY_V1_REUSED	酶	M190E0057	https://enzyme.expasy.org/EC/2.7.1.32 ; https://www.uniprot.org/uniprotkb/P35790/entry	True	NOT_RUN	NOT_RUN	45	-0.556493694851978	4.522526653276709e-07	7.190817378709968e-06	5	40	0	0.8888888888888888	DOWN	8.140547975898076e-06	45	60.0	0.0492914698527368	-0.217181843417081	0.3149850892563723	0.7107	0.8440733944954129	DONE	same_cohort_postselection;RNA_not_flux	True	0.8410841379310344	255.0	60.0	0.0492914698527368	-0.2139379672233556	0.3029543210504163	0.7082	0.8586611374407583	DONE	same_cohort_postselection;RNA_not_flux	True	0.8321609589041097	255.0	258.0	-0.0562680880865256	-0.1757826718601617	0.060967624527802	0.3701	1.0	DONE	unadjusted;author_processed_metabolites;same_aliquot_unverified	True	0.8049674999999998	126.0	257.0	-0.0627785492366631	-0.1874627570357966	0.0654343032626603	0.3202	1.0	DONE	unadjusted;author_processed_metabolites;same_aliquot_unverified	True	0.742864	126.0	20.0	-0.075187969924812	-0.5634669169333852	0.4468987066535662	0.7507	0.9340644329896908	DONE	unadjusted;author_processed_metabolites;same_aliquot_unverified	True	0.9241860294117648	235.0	OPPOSITE_OR_ZERO	OPPOSITE_OR_ZERO	True	NOT_RUN	DONE	NOT_NOMINAL_SIGNIFICANT	results/BRCA/07_INTEGRATION/20260921T154000Z_mapping262_integration_v1/relations262_comparison.tsv	DONE	45.0	0.0360581446699353	0.7511038504983943	0.8216380429596449	24.0	21.0	NOT_NOMINAL_SIGNIFICANT	Nonmalignant_epithelial	Mast_cells	完整保留候选，按自身配对RNA、关系级患者结果和细胞来源讨论。	未被选作示例不表示无作用；来源与相关不证明功能。
M03	胆碱与溶血磷脂重塑背景	choline	BRCA	07_INTEGRATION	20260921T154000Z_mapping262_integration_v1	mapping262_integration_v1	KEGG:C00114|CHKB	KEGG:C00114	CHKB	DIRECT_ACCEPTED	DONE	LEGACY_V1_REUSED	酶	M190E0058	https://enzyme.expasy.org/EC/2.7.1.32 ; https://www.uniprot.org/uniprotkb/Q9Y259/entry	True	NOT_RUN	NOT_RUN	45	-0.556493694851978	4.522526653276709e-07	7.190817378709968e-06	5	40	0	0.8888888888888888	DOWN	8.140547975898076e-06	45	NA	NA	NA	NA	NA	NA	NOT_EVALUABLE	feature_missing	False	NA	255.0	NA	NA	NA	NA	NA	NA	NOT_EVALUABLE	feature_missing	False	NA	255.0	258.0	0.1747339510730988	0.0500926605393633	0.295322533531377	0.0044	0.07205	DONE	unadjusted;author_processed_metabolites;same_aliquot_unverified	True	0.04785	126.0	257.0	0.1791421200467816	0.0562025519371113	0.3115179925058643	0.0039	0.0582222222222222	DONE	unadjusted;author_processed_metabolites;same_aliquot_unverified	True	0.0386666666666666	126.0	20.0	-0.3097744360902256	-0.6273057498057498	0.0879883677594556	0.1836	0.6061041666666667	DONE	unadjusted;author_processed_metabolites;same_aliquot_unverified	True	0.5935117647058823	235.0	NOT_EVALUABLE	NOT_EVALUABLE	True	NOT_RUN	NOT_EVALUABLE	NOT_EVALUABLE	results/BRCA/07_INTEGRATION/20260921T154000Z_mapping262_integration_v1/relations262_comparison.tsv	NOT_EVALUABLE	NA	NA	NA	NA	NA	NA	NOT_EVALUABLE	Fibroblasts	Fibroblasts	完整保留候选，按自身配对RNA、关系级患者结果和细胞来源讨论。	未被选作示例不表示无作用；来源与相关不证明功能。
M03	胆碱与溶血磷脂重塑背景	choline	BRCA	07_INTEGRATION	20260921T154000Z_mapping262_integration_v1	mapping262_integration_v1	KEGG:C00114|GDPD5	KEGG:C00114	GDPD5	DIRECT_ACCEPTED	DONE	LEGACY_V1_REUSED	酶	M190E0059	https://enzyme.expasy.org/EC/3.1.4.2 ; https://www.uniprot.org/uniprotkb/Q8WTR4/entry	True	NOT_RUN	NOT_RUN	45	-0.556493694851978	4.522526653276709e-07	7.190817378709968e-06	5	40	0	0.8888888888888888	DOWN	8.140547975898076e-06	45	60.0	0.1448735759933315	-0.1117052220948368	0.3823781453868283	0.2688	0.5230375939849623	DONE	same_cohort_postselection;RNA_not_flux	True	0.485925	255.0	60.0	0.1448735759933315	-0.1198858080845322	0.3854872970693654	0.277	0.56508	DONE	same_cohort_postselection;RNA_not_flux	True	0.5205164835164835	255.0	258.0	0.1064719778450817	-0.014226019755416	0.2257064679456832	0.0887	0.6115631578947369	DONE	unadjusted;author_processed_metabolites;same_aliquot_unverified	True	0.4061526315789474	126.0	257.0	0.1022546217279952	-0.0173497158464271	0.2187915980534894	0.0955	0.625525	DONE	unadjusted;author_processed_metabolites;same_aliquot_unverified	True	0.415425	126.0	20.0	0.3218045112781955	-0.1866594175261496	0.7123557969873509	0.1576	0.5611515151515151	DONE	unadjusted;author_processed_metabolites;same_aliquot_unverified	True	0.5465702127659574	235.0	SAME_SIGN	SAME_SIGN	True	NOT_RUN	DONE	NOT_NOMINAL_SIGNIFICANT	results/BRCA/07_INTEGRATION/20260921T154000Z_mapping262_integration_v1/relations262_comparison.tsv	DONE	45.0	-0.6664069819931608	2.2570472374547634e-07	1.670214955716525e-06	11.0	34.0	FDR_SUPPORTED	Endothelial	Endothelial	完整保留候选，按自身配对RNA、关系级患者结果和细胞来源讨论。	未被选作示例不表示无作用；来源与相关不证明功能。
M03	胆碱与溶血磷脂重塑背景	choline	BRCA	07_INTEGRATION	20260921T154000Z_mapping262_integration_v1	mapping262_integration_v1	KEGG:C00114|GPCPD1	KEGG:C00114	GPCPD1	DIRECT_ACCEPTED	DONE	LEGACY_V1_REUSED	酶	M190E0060	https://enzyme.expasy.org/EC/3.1.4.2 ; https://www.uniprot.org/uniprotkb/Q9NPB8/entry	True	NOT_RUN	NOT_RUN	45	-0.556493694851978	4.522526653276709e-07	7.190817378709968e-06	5	40	0	0.8888888888888888	DOWN	8.140547975898076e-06	45	60.0	0.0287302028341205	-0.2262740011562702	0.2731426996611348	0.8294	0.8999872340425533	DONE	same_cohort_postselection;RNA_not_flux	True	0.90915	255.0	60.0	0.0287302028341205	-0.2208965062016328	0.2784030708016247	0.8262	0.9299074889867842	DONE	same_cohort_postselection;RNA_not_flux	True	0.9191805194805196	255.0	258.0	-0.0482861398811449	-0.1784697719883634	0.0792881582215607	0.444	1.0	DONE	unadjusted;author_processed_metabolites;same_aliquot_unverified	True	0.8606307692307693	126.0	257.0	-0.0412448606964415	-0.1617339747961289	0.0838508819232783	0.5037	1.0	DONE	unadjusted;author_processed_metabolites;same_aliquot_unverified	True	0.9372189473684212	126.0	20.0	-0.0481203007518797	-0.4917228688685323	0.4047230570688654	0.8429	0.9631577669902912	DONE	unadjusted;author_processed_metabolites;same_aliquot_unverified	True	0.949109655172414	235.0	OPPOSITE_OR_ZERO	OPPOSITE_OR_ZERO	True	NOT_RUN	DONE	NOT_NOMINAL_SIGNIFICANT	results/BRCA/07_INTEGRATION/20260921T154000Z_mapping262_integration_v1/relations262_comparison.tsv	DONE	45.0	-0.1529797052659347	0.0800760596624146	0.12881800902214524	18.0	27.0	NOT_NOMINAL_SIGNIFICANT	Myeloid	Myeloid	CAMP内部负关联对已做组成代理调整较稳定，可作为内部患者联系参照。	外部关联支持不足；髓系表达较高不等于唯一作用细胞；调整不是去除全部混杂。
M03	胆碱与溶血磷脂重塑背景	choline	BRCA	07_INTEGRATION	20260921T154000Z_mapping262_integration_v1	mapping262_integration_v1	KEGG:C00114|SLC22A2	KEGG:C00114	SLC22A2	DIRECT_ACCEPTED	DONE	NEW_REVIEW	transporter	M190E0312	https://www.uniprot.org/uniprotkb/O15244/entry	False	NOT_RUN	NOT_RUN	45	-0.556493694851978	4.522526653276709e-07	7.190817378709968e-06	5	40	0	0.8888888888888888	DOWN	8.140547975898076e-06	45	60.0	0.1555987774381773	-0.1112821947598952	0.4015001520563135	0.2308	0.470832	DONE	same_cohort_postselection;RNA_not_flux	False	NA	255.0	60.0	0.1555987774381773	-0.1192145114576424	0.4063177823488201	0.2289	0.5120131578947368	DONE	same_cohort_postselection;RNA_not_flux	False	NA	255.0	NA	NA	NA	NA	NA	NA	ACCESS_BLOCKED	RNA_API_connection_refused;not_biological_negative	False	NA	126.0	NA	NA	NA	NA	NA	NA	ACCESS_BLOCKED	RNA_API_connection_refused;not_biological_negative	False	NA	126.0	20.0	-0.0493814616462314	-0.4937227292551494	0.4543674500380248	0.8374	0.9631577669902912	DONE	unadjusted;author_processed_metabolites;same_aliquot_unverified	False	NA	235.0	NOT_EVALUABLE	OPPOSITE_OR_ZERO	True	NOT_RUN	DONE	NOT_NOMINAL_SIGNIFICANT	results/BRCA/07_INTEGRATION/20260921T154000Z_mapping262_integration_v1/relations262_comparison.tsv	DONE	45.0	-0.04075373207082425	0.14610503929403187	0.21623545815516718	19.0	26.0	NOT_NOMINAL_SIGNIFICANT	Perivascular	Perivascular	完整保留候选，按自身配对RNA、关系级患者结果和细胞来源讨论。	未被选作示例不表示无作用；来源与相关不证明功能。
M03	胆碱与溶血磷脂重塑背景	cytidine 5'-diphosphocholine	BRCA	07_INTEGRATION	20260921T154000Z_mapping262_integration_v1	mapping262_integration_v1	KEGG:C00307|CEPT1	KEGG:C00307	CEPT1	DIRECT_ACCEPTED	DONE	LEGACY_V1_REUSED	酶	M190E0107	https://enzyme.expasy.org/EC/2.7.8.2 ; https://www.uniprot.org/uniprotkb/Q9Y6K0/entry	True	NOT_RUN	NOT_RUN	45	2.987032690973217	3.2361846898586414e-06	2.958033698934936e-05	34	4	7	0.7555555555555555	UP	0.1168492658573701	10	60.0	0.2641595468800792	-0.0012674287440426	0.5039486763096294	0.0425	0.1722230769230769	DONE	same_cohort_postselection;RNA_not_flux	True	0.1730357142857143	255.0	49.0	0.1498979591836734	-0.1419853655171382	0.4227829290808025	0.3098	0.6030458015267176	DONE	same_cohort_postselection;RNA_not_flux	True	0.55764	255.0	258.0	0.03315027539049	-0.0847939244980581	0.1533120038666227	0.5905	1.0	DONE	unadjusted;author_processed_metabolites;same_aliquot_unverified	True	1.0	126.0	257.0	0.0387009021208674	-0.0813264568772444	0.1585981734246789	0.5344	1.0	DONE	unadjusted;author_processed_metabolites;same_aliquot_unverified	True	0.957	126.0	20.0	-0.6556390977443609	-0.8634397691454756	-0.289689698624993	0.0014	0.10575	DONE	unadjusted;author_processed_metabolites;same_aliquot_unverified	True	0.07335	235.0	SAME_SIGN	OPPOSITE_OR_ZERO	True	NOT_RUN	DONE	NOMINAL_P_ONLY	results/BRCA/07_INTEGRATION/20260921T154000Z_mapping262_integration_v1/relations262_comparison.tsv	DONE	45.0	-0.1352273810510205	0.0065565519921756	0.01406332891075346	16.0	29.0	FDR_SUPPORTED	B_cells	Myeloid	完整保留候选，按自身配对RNA、关系级患者结果和细胞来源讨论。	未被选作示例不表示无作用；来源与相关不证明功能。
M03	胆碱与溶血磷脂重塑背景	cytidine 5'-diphosphocholine	BRCA	07_INTEGRATION	20260921T154000Z_mapping262_integration_v1	mapping262_integration_v1	KEGG:C00307|CHPT1	KEGG:C00307	CHPT1	DIRECT_ACCEPTED	DONE	LEGACY_V1_REUSED	酶	M190E0108	https://enzyme.expasy.org/EC/2.7.8.2 ; https://www.uniprot.org/uniprotkb/Q8WUD6/entry	True	NOT_RUN	NOT_RUN	45	2.987032690973217	3.2361846898586414e-06	2.958033698934936e-05	34	4	7	0.7555555555555555	UP	0.1168492658573701	10	60.0	-0.2539588300455035	-0.4879767537106642	0.0055798401200645	0.0531	0.1907112676056338	DONE	same_cohort_postselection;RNA_not_flux	True	0.1931936170212766	255.0	49.0	-0.2838775510204081	-0.5316181968932413	-0.0035243161910423	0.0512	0.2251034482758621	DONE	same_cohort_postselection;RNA_not_flux	True	0.21888	255.0	258.0	0.2141087904672246	0.0906277393594152	0.3282289771614641	0.0006	0.014290909090909	DONE	unadjusted;author_processed_metabolites;same_aliquot_unverified	True	0.009490909090909	126.0	257.0	0.2156535988777913	0.0957515869216471	0.3345513007445749	0.0005	0.0145555555555555	DONE	unadjusted;author_processed_metabolites;same_aliquot_unverified	True	0.0096666666666666	126.0	20.0	-0.5759398496240602	-0.8521453823485804	-0.1738436896688218	0.0097	0.2187307692307692	DONE	unadjusted;author_processed_metabolites;same_aliquot_unverified	True	0.17115	235.0	OPPOSITE_OR_ZERO	SAME_SIGN	True	NOT_RUN	DONE	NOT_NOMINAL_SIGNIFICANT	results/BRCA/07_INTEGRATION/20260921T154000Z_mapping262_integration_v1/relations262_comparison.tsv	DONE	45.0	-0.3145371132231079	0.0113660069125845	0.023363458653645915	15.0	30.0	FDR_SUPPORTED	Nonmalignant_epithelial	Malignant_epithelial	完整保留候选，按自身配对RNA、关系级患者结果和细胞来源讨论。	未被选作示例不表示无作用；来源与相关不证明功能。
M03	胆碱与溶血磷脂重塑背景	cytidine 5'-diphosphocholine	BRCA	07_INTEGRATION	20260921T154000Z_mapping262_integration_v1	mapping262_integration_v1	KEGG:C00307|PCYT1A	KEGG:C00307	PCYT1A	DIRECT_ACCEPTED	DONE	LEGACY_V1_REUSED	酶	M190E0109	https://enzyme.expasy.org/EC/2.7.7.15 ; https://www.uniprot.org/uniprotkb/P49585/entry	True	NOT_RUN	NOT_RUN	45	2.987032690973217	3.2361846898586414e-06	2.958033698934936e-05	34	4	7	0.7555555555555555	UP	0.1168492658573701	10	60.0	0.2183399335575586	-0.0541889091164824	0.4571519399466935	0.0947	0.2615806451612903	DONE	same_cohort_postselection;RNA_not_flux	True	0.2530265625	255.0	49.0	0.2703061224489795	-0.0301748047371558	0.5464767069580458	0.0618	0.2402173913043478	DONE	same_cohort_postselection;RNA_not_flux	True	0.2268367346938775	255.0	258.0	-0.0695326703138513	-0.1828929054863839	0.0523130598375321	0.2665	1.0	DONE	unadjusted;author_processed_metabolites;same_aliquot_unverified	True	0.6819264705882353	126.0	257.0	-0.0650337188506916	-0.1829907617603088	0.0611158973263853	0.2922	1.0	DONE	unadjusted;author_processed_metabolites;same_aliquot_unverified	True	0.7029123287671233	126.0	20.0	-0.0030075187969924	-0.4863918085326349	0.5522089992660384	0.994	0.994	DONE	unadjusted;author_processed_metabolites;same_aliquot_unverified	True	0.994	235.0	OPPOSITE_OR_ZERO	OPPOSITE_OR_ZERO	True	NOT_RUN	DONE	NOT_NOMINAL_SIGNIFICANT	results/BRCA/07_INTEGRATION/20260921T154000Z_mapping262_integration_v1/relations262_comparison.tsv	DONE	45.0	0.0007244955097924	0.991387435405644	0.991387435405644	21.0	24.0	NOT_NOMINAL_SIGNIFICANT	Endothelial	Endothelial	完整保留候选，按自身配对RNA、关系级患者结果和细胞来源讨论。	未被选作示例不表示无作用；来源与相关不证明功能。
M03	胆碱与溶血磷脂重塑背景	cytidine 5'-diphosphocholine	BRCA	07_INTEGRATION	20260921T154000Z_mapping262_integration_v1	mapping262_integration_v1	KEGG:C00307|PCYT1B	KEGG:C00307	PCYT1B	DIRECT_ACCEPTED	DONE	LEGACY_V1_REUSED	酶	M190E0110	https://enzyme.expasy.org/EC/2.7.7.15 ; https://www.uniprot.org/uniprotkb/Q9Y5K3/entry	True	NOT_RUN	NOT_RUN	45	2.987032690973217	3.2361846898586414e-06	2.958033698934936e-05	34	4	7	0.7555555555555555	UP	0.1168492658573701	10	60.0	-0.2025650545182967	-0.4281573921210166	0.0439309604644873	0.1238	0.3064951456310679	DONE	same_cohort_postselection;RNA_not_flux	True	0.2899972602739726	255.0	49.0	-0.1424489795918367	-0.402068512844057	0.1416585134667635	0.3273	0.6129306569343066	DONE	same_cohort_postselection;RNA_not_flux	True	0.568790909090909	255.0	258.0	-0.0113821272686059	-0.1307849843461122	0.1158311112152216	0.8538	1.0	DONE	unadjusted;author_processed_metabolites;same_aliquot_unverified	True	1.0	126.0	257.0	-0.0132469051230763	-0.1406029411821645	0.1139299465475477	0.8269	1.0	DONE	unadjusted;author_processed_metabolites;same_aliquot_unverified	True	1.0	126.0	20.0	0.0917293233082706	-0.3595775720559331	0.4856711602719205	0.697	0.9306534090909092	DONE	unadjusted;author_processed_metabolites;same_aliquot_unverified	True	0.923316129032258	235.0	SAME_SIGN	OPPOSITE_OR_ZERO	True	NOT_RUN	DONE	NOT_NOMINAL_SIGNIFICANT	results/BRCA/07_INTEGRATION/20260921T154000Z_mapping262_integration_v1/relations262_comparison.tsv	DONE	45.0	-0.0437298928685662	0.2805497985260324	0.3707265194808285	19.0	26.0	NOT_NOMINAL_SIGNIFICANT	Nonmalignant_epithelial	Fibroblasts	完整保留候选，按自身配对RNA、关系级患者结果和细胞来源讨论。	未被选作示例不表示无作用；来源与相关不证明功能。
M03	胆碱与溶血磷脂重塑背景	glycerophosphorylcholine (GPC)	BRCA	07_INTEGRATION	20260921T154000Z_mapping262_integration_v1	mapping262_integration_v1	KEGG:C00670|GDPD5	KEGG:C00670	GDPD5	DIRECT_ACCEPTED	DONE	LEGACY_V1_REUSED	酶	M190E0135	https://enzyme.expasy.org/EC/3.1.4.2 ; https://www.uniprot.org/uniprotkb/Q8WTR4/entry	True	NOT_RUN	NOT_RUN	45	-0.7109714169790355	0.002139054014638	0.0054856385214103	14	31	0	0.6888888888888889	DOWN	0.0092883588521883	45	60.0	0.0516810225062517	-0.2101060900727525	0.3020400988278353	0.6907	0.8319976415094339	DONE	same_cohort_postselection;RNA_not_flux	True	0.8317584507042254	255.0	60.0	0.0516810225062517	-0.2069726516280433	0.314154825850857	0.702	0.8586611374407583	DONE	same_cohort_postselection;RNA_not_flux	True	0.8321609589041097	255.0	258.0	-0.0825174028743675	-0.1955767971314149	0.0410788917122417	0.1797	0.8560254545454545	DONE	unadjusted;author_processed_metabolites;same_aliquot_unverified	True	0.5685054545454545	126.0	257.0	-0.0791804369035434	-0.1965190217645156	0.0423026661404133	0.2117	0.9244233333333334	DONE	unadjusted;author_processed_metabolites;same_aliquot_unverified	True	0.6038655737704918	126.0	20.0	0.2300751879699248	-0.3136056069899416	0.6725940570962671	0.3198	0.7486745283018869	DONE	unadjusted;author_processed_metabolites;same_aliquot_unverified	True	0.73024	235.0	OPPOSITE_OR_ZERO	SAME_SIGN	True	NOT_RUN	DONE	NOT_NOMINAL_SIGNIFICANT	results/BRCA/07_INTEGRATION/20260921T154000Z_mapping262_integration_v1/relations262_comparison.tsv	DONE	45.0	-0.6664069819931608	2.2570472374547634e-07	1.670214955716525e-06	11.0	34.0	FDR_SUPPORTED	Endothelial	Endothelial	完整保留候选，按自身配对RNA、关系级患者结果和细胞来源讨论。	未被选作示例不表示无作用；来源与相关不证明功能。
M03	胆碱与溶血磷脂重塑背景	glycerophosphorylcholine (GPC)	BRCA	07_INTEGRATION	20260921T154000Z_mapping262_integration_v1	mapping262_integration_v1	KEGG:C00670|GPCPD1	KEGG:C00670	GPCPD1	DIRECT_ACCEPTED	DONE	LEGACY_V1_REUSED	酶	M190E0136	https://enzyme.expasy.org/EC/3.1.4.2 ; https://www.uniprot.org/uniprotkb/Q9NPB8/entry	True	NOT_RUN	NOT_RUN	45	-0.7109714169790355	0.002139054014638	0.0054856385214103	14	31	0	0.6888888888888889	DOWN	0.0092883588521883	45	60.0	-0.5258682967490971	-0.7020571739743982	-0.2969028070843373	0.0002	0.017	DONE	same_cohort_postselection;RNA_not_flux	True	0.0146571428571428	255.0	60.0	-0.5258682967490971	-0.6955690220443592	-0.2846734410566025	0.0002	0.0255	DONE	same_cohort_postselection;RNA_not_flux	True	0.0171	255.0	258.0	-0.0405747802751559	-0.1618310371635317	0.0858395499639627	0.5224	1.0	DONE	unadjusted;author_processed_metabolites;same_aliquot_unverified	True	0.95265	126.0	257.0	-0.0464284533955782	-0.1730359161050085	0.080618889292895	0.4602	1.0	DONE	unadjusted;author_processed_metabolites;same_aliquot_unverified	True	0.8875912087912087	126.0	20.0	-0.3278195488721804	-0.6760763048738333	0.1266448216342975	0.1548	0.5611515151515151	DONE	unadjusted;author_processed_metabolites;same_aliquot_unverified	True	0.5465702127659574	235.0	SAME_SIGN	SAME_SIGN	True	NOT_RUN	DONE	FDR_SUPPORTED	results/BRCA/07_INTEGRATION/20260921T154000Z_mapping262_integration_v1/relations262_comparison.tsv	DONE	45.0	-0.1529797052659347	0.0800760596624146	0.12881800902214524	18.0	27.0	NOT_NOMINAL_SIGNIFICANT	Myeloid	Myeloid	CAMP内部负关联对已做组成代理调整较稳定，可作为内部患者联系参照。	外部关联支持不足；髓系表达较高不等于唯一作用细胞；调整不是去除全部混杂。
M03	胆碱与溶血磷脂重塑背景	glycerophosphorylcholine (GPC)	BRCA	07_INTEGRATION	20260921T154000Z_mapping262_integration_v1	mapping262_integration_v1	KEGG:C00670|LYPLA1	KEGG:C00670	LYPLA1	DIRECT_ACCEPTED	DONE	NEW_REVIEW	enzyme	M190E0315	https://www.uniprot.org/uniprotkb/O75608/entry	False	NOT_RUN	NOT_RUN	45	-0.7109714169790355	0.002139054014638	0.0054856385214103	14	31	0	0.6888888888888889	DOWN	0.0092883588521883	45	60.0	0.0629063628785773	-0.1906972508312017	0.3204010934560039	0.6353	0.8019876237623762	DONE	same_cohort_postselection;RNA_not_flux	False	NA	255.0	60.0	0.0629063628785773	-0.1993022811571042	0.3083812515053238	0.6321	0.8179318181818181	DONE	same_cohort_postselection;RNA_not_flux	False	NA	255.0	NA	NA	NA	NA	NA	NA	ACCESS_BLOCKED	RNA_API_connection_refused;not_biological_negative	False	NA	126.0	NA	NA	NA	NA	NA	NA	ACCESS_BLOCKED	RNA_API_connection_refused;not_biological_negative	False	NA	126.0	20.0	-0.4781954887218045	-0.8126088443969957	-0.0469516334688814	0.0318	0.3055	DONE	unadjusted;author_processed_metabolites;same_aliquot_unverified	False	NA	235.0	NOT_EVALUABLE	OPPOSITE_OR_ZERO	True	NOT_RUN	DONE	NOT_NOMINAL_SIGNIFICANT	results/BRCA/07_INTEGRATION/20260921T154000Z_mapping262_integration_v1/relations262_comparison.tsv	DONE	45.0	0.4816929530817019	1.1941768946186584e-05	5.5230681376112947e-05	34.0	11.0	FDR_SUPPORTED	Malignant_epithelial	Malignant_epithelial	新增候选中患者线索与恶性上皮表达背景较清楚，值得优先讨论。	1-palmitoyl-GPC不是游离GPC；当前精确关系尚无可用外部检验，来源不证明脂质介导。
M03	胆碱与溶血磷脂重塑背景	glycerophosphorylcholine (GPC)	BRCA	07_INTEGRATION	20260921T154000Z_mapping262_integration_v1	mapping262_integration_v1	KEGG:C00670|LYPLA2	KEGG:C00670	LYPLA2	DIRECT_ACCEPTED	DONE	NEW_REVIEW	enzyme	M190E0316;M190E0317	https://www.uniprot.org/uniprotkb/O95372/entry	False	NOT_RUN	NOT_RUN	45	-0.7109714169790355	0.002139054014638	0.0054856385214103	14	31	0	0.6888888888888889	DOWN	0.0092883588521883	45	60.0	0.0699083078632953	-0.1988699782376656	0.3325183750613448	0.5899	0.7748076923076924	DONE	same_cohort_postselection;RNA_not_flux	False	NA	255.0	60.0	0.0699083078632953	-0.1970152736489363	0.3295024676845092	0.6082	0.7988692307692308	DONE	same_cohort_postselection;RNA_not_flux	False	NA	255.0	NA	NA	NA	NA	NA	NA	ACCESS_BLOCKED	RNA_API_connection_refused;not_biological_negative	False	NA	126.0	NA	NA	NA	NA	NA	NA	ACCESS_BLOCKED	RNA_API_connection_refused;not_biological_negative	False	NA	126.0	20.0	0.2676691729323308	-0.2225735824789962	0.6917527629497654	0.2501	0.6637444444444444	DONE	unadjusted;author_processed_metabolites;same_aliquot_unverified	False	NA	235.0	NOT_EVALUABLE	SAME_SIGN	True	NOT_RUN	DONE	NOT_NOMINAL_SIGNIFICANT	results/BRCA/07_INTEGRATION/20260921T154000Z_mapping262_integration_v1/relations262_comparison.tsv	DONE	45.0	0.2863609930087285	4.040147212020904e-09	5.394877037280077e-08	38.0	7.0	FDR_SUPPORTED	Malignant_epithelial	Malignant_epithelial	配对RNA升高，两研究恶性上皮来源一致。	已有功能记录的模型身份限制仍在；不能自动继承LYPLA1证据。
